Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"list 500",4.764671961628871,4.51196137784023,4.926618052441232,0.24351041882785326,0.0,0.28049885737417307
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
50,3.4907091320859146e-2,3.423307115065803e-2,3.587044721014806e-2,1.6379404124187368e-3,1.0691263737258115e-3,2.6175232255586526e-3
100,0.16581556852794585,0.1595974777970986,0.17345479784025306,9.369774920273749e-3,6.308259127110161e-3,1.2810079373169091e-2
150,0.3663700656632359,0.3219811837930004,0.39374002554995763,4.145905923960406e-2,0.0,4.740616112492412e-2
200,0.6353081757788589,0.573533258444021,0.6732730194812818,5.755788146898581e-2,0.0,6.575703819400777e-2
250,1.0345141653758063,0.9256073686189338,1.1014745058432762,0.10150532098687251,0.0,0.11597871178176816
300,1.4611806954958284,1.36506775123482,1.5538622317466295,0.1576414941268805,0.0,0.16052912970992425
350,2.079741653090448,1.8798804340016737,2.4463739151887602,0.3179436296684255,0.0,0.3270651638575326
400,2.636452830625323,2.4325567749815526,3.0364199626595028,0.34640379271280247,0.0,0.34864057395957
450,3.486927066476572,3.132699893632285,3.841104513329173,0.6134102734066096,0.0,0.6134533328437308
500,10.979720950749254,3.937324623314229,25.06363167279308,12.197024477893251,0.0,12.197279061999302
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
500,4.923482892267338,4.728445673649633,5.028140486967865,0.17025957681258547,0.0,0.18127227141926336
