Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
50,0.23968317487816204,0.23021666421444126,0.254977046946277,1.5832197446594413e-2,7.260237966562914e-3,2.3914412580926418e-2
100,1.0251022245314443,0.9648455962925692,1.0625908607796715,5.666317156314534e-2,0.0,6.493222268839764e-2
150,2.1904125723568177,1.914261645545392,2.3838723428774453,0.29120661746515986,0.0,0.3350821517623429
200,3.841721480466397,3.395899503207992,4.114742679850287,0.41432743760443635,0.0,0.4728865888762901
250,6.291178547296202,5.14856932400204,6.909386497422102,0.9994829594904528,0.0,1.0707675792610662
