"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_all.cfg,193,5,32,16,/brute-force",5.051885863602753e-4,4.999725407389562e-4,5.165818197007618e-4,2.3598069803805582e-5,1.3815690455645424e-5,4.504944530092256e-5
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_all.cfg,193,5,32,16,/shallow",2.041530871511733e-4,2.025333311564526e-4,2.0676026894361164e-4,7.217921529462061e-6,5.332508551566612e-6,1.123206779148385e-5
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_all.cfg,193,5,32,16,/deep",4.3144698071410795e-4,4.2769853254560533e-4,4.426484427913053e-4,2.1159203014866875e-5,7.510555857713439e-6,3.8719924208966315e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_to_command.cfg,152,2,4,4,/brute-force",4.133598919744493e-5,4.111837842323031e-5,4.167805352326276e-5,8.858736438979051e-7,6.503688474651621e-7,1.2240008618071969e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_to_command.cfg,152,2,4,4,/shallow",3.4083383324471766e-5,3.387669199394425e-5,3.455558143998016e-5,9.521904623889841e-7,5.100752919922078e-7,1.863613194869761e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_to_command.cfg,152,2,4,4,/deep",1.8990680012933155e-4,1.8889673466881306e-4,1.9144204799495984e-4,4.10655945858548e-6,2.619294004828941e-6,6.597209882560842e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_to_stdout.cfg,92,0,0,1,/brute-force",9.849554954959656e-9,9.767047382722946e-9,9.929384229955998e-9,2.606238887230925e-10,2.1457123853888487e-10,3.2291253697242116e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_to_stdout.cfg,92,0,0,1,/shallow",4.9953405979100065e-6,4.958602808885312e-6,5.0377906991337165e-6,1.2658529508310074e-7,9.592217780266411e-8,1.7745709118116988e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_to_stdout.cfg,92,0,0,1,/deep",1.1306968146853728e-4,1.1233271076895359e-4,1.1421885280195069e-4,3.143322343405361e-6,2.0429485696274154e-6,5.4453111623580584e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_skip.cfg,91,0,0,1,/brute-force",9.800191394697416e-9,9.732897617343081e-9,9.923899385297114e-9,3.038874346891256e-10,1.987310148877163e-10,4.780798684768408e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_skip.cfg,91,0,0,1,/shallow",4.920506269457337e-6,4.891337096512848e-6,4.958377210442874e-6,1.0812054780842482e-7,8.833663571433116e-8,1.3533214782313403e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_skip.cfg,91,0,0,1,/deep",1.0956470138982932e-4,1.089765214293672e-4,1.1026657964053759e-4,2.2230829556863818e-6,1.6842132323048034e-6,3.024256930069925e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_bunzip2.cfg,268,1,2,2,/brute-force",3.8708400825330523e-5,3.839439698915623e-5,3.9539825100156874e-5,1.6077820352549754e-6,9.168353392226172e-7,2.8044692769858946e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_bunzip2.cfg,268,1,2,2,/shallow",3.662770158140921e-5,3.639794109106597e-5,3.7018470325315766e-5,9.505997680236023e-7,5.663443150797554e-7,1.4373733529674494e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_bunzip2.cfg,268,1,2,2,/deep",5.60244369881485e-4,5.533530691301644e-4,5.787016117125033e-4,3.382897462975859e-5,1.839673543489686e-5,6.0574358470427644e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_uncompress.cfg,120,1,2,2,/brute-force",1.4790423973013212e-5,1.4666234320257054e-5,1.5043078546195743e-5,5.775896155861125e-7,2.2727309787565849e-7,9.376614113386669e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_uncompress.cfg,120,1,2,2,/shallow",1.2906527660332804e-5,1.28430074215749e-5,1.2990392867943563e-5,2.493442290606039e-7,2.0413006285040933e-7,3.0717568161121826e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_uncompress.cfg,120,1,2,2,/deep",1.4500449204100092e-4,1.4422425078228847e-4,1.4601341704267653e-4,2.882301730029118e-6,2.0985589933924654e-6,4.786824998960456e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unlzma.cfg,169,2,4,4,/brute-force",4.4608781569888524e-5,4.4409056738135716e-5,4.4903172727264424e-5,7.705289751799889e-7,5.571151327915684e-7,1.248076292320683e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unlzma.cfg,169,2,4,4,/shallow",3.784862660758954e-5,3.76809663836916e-5,3.809133218651926e-5,6.499411705532257e-7,4.773374824779915e-7,9.707172661062866e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unlzma.cfg,169,2,4,4,/deep",2.1108870998312262e-4,2.0841595955713478e-4,2.1579141878155152e-4,1.1756666398461831e-5,6.264466551247957e-6,1.814829679887836e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unxz.cfg,704,1,2,2,/brute-force",1.1454463413465037e-4,1.1385182747217404e-4,1.15534810442469e-4,2.745833881265463e-6,2.104094391633705e-6,3.70978581742323e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unxz.cfg,704,1,2,2,/shallow",1.1166161547068456e-4,1.1099595304551499e-4,1.1321272245731565e-4,3.2158392111491225e-6,1.7774135455201272e-6,5.681451078080761e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unxz.cfg,704,1,2,2,/deep",1.4019167940390264e-3,1.3901975762039048e-3,1.4164614814670524e-3,4.450531617626351e-5,3.574238086163831e-5,6.013828210842927e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unzip.cfg,630,0,0,2,/brute-force",1.0291693214257212e-8,1.0019359159011272e-8,1.0797541032549161e-8,1.20754517105982e-9,7.477420937851987e-10,1.7248185392247508e-9
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unzip.cfg,630,0,0,2,/shallow",1.019137009171437e-4,1.0045938231968255e-4,1.0524574496277517e-4,7.380026999770211e-6,4.904948031647602e-6,1.1056359932865773e-5
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unzip.cfg,630,0,0,2,/deep",1.4699450983692523e-3,1.451687814916104e-3,1.4947081002171857e-3,6.960872393680932e-5,4.769769218194825e-5,1.0717297905342443e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_all.cfg,93,0,0,1,/brute-force",9.878676913644212e-9,9.814181215509485e-9,9.974845900829547e-9,2.5280636045027395e-10,1.7893289829506342e-10,3.771721650275881e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_all.cfg,93,0,0,1,/shallow",5.032292488875584e-6,5.0056194538841035e-6,5.121238538053772e-6,1.3890671521872907e-7,6.206068890999236e-8,2.902881258469257e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_all.cfg,93,0,0,1,/deep",1.1302049161654694e-4,1.1262580209833007e-4,1.1343887499977474e-4,1.3616508267104459e-6,1.0624393326212804e-6,1.787394015539356e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_list.cfg,91,0,0,1,/brute-force",9.826246442377334e-9,9.771929785030511e-9,9.92821315317991e-9,2.545778467806552e-10,1.652025652715274e-10,4.3963358526118285e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_list.cfg,91,0,0,1,/shallow",4.890644663543199e-6,4.865032801440649e-6,4.9334056740921725e-6,9.851491352739442e-8,7.091984211927733e-8,1.5089512325690207e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_list.cfg,91,0,0,1,/deep",1.1305374818189548e-4,1.1227862457701611e-4,1.1432929798707529e-4,3.515345479009558e-6,2.149328303136747e-6,5.390373518912029e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_list_reassign.cfg,91,0,0,1,/brute-force",9.852816043304817e-9,9.787851802081286e-9,9.91593940763796e-9,2.152916113307432e-10,1.812026358506678e-10,2.8354667152639935e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_list_reassign.cfg,91,0,0,1,/shallow",5.182515202988983e-6,5.0921568607486085e-6,5.3277013548460625e-6,3.6331780363385955e-7,2.565368055470245e-7,5.786971602668592e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_list_reassign.cfg,91,0,0,1,/deep",1.1294363033406656e-4,1.1227523601162012e-4,1.138705637817391e-4,2.6045776990865203e-6,2.017594971082429e-6,3.630716865441951e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_reject_list.cfg,102,0,0,1,/brute-force",1.0162750042338981e-8,1.0006659731312656e-8,1.0392482818935623e-8,6.370041098277625e-10,4.521923819824293e-10,8.911227658268791e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_reject_list.cfg,102,0,0,1,/shallow",5.695393999287482e-6,5.669789789873482e-6,5.7239288831149485e-6,9.631047322599162e-8,7.521793806356079e-8,1.2829862654929692e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_reject_list.cfg,102,0,0,1,/deep",1.6353703442566664e-4,1.4114718338512433e-4,2.0884724187284428e-4,9.615673110154828e-5,5.106032480736569e-5,1.5217179310741835e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/find_list_entry.cfg,112,0,0,1,/brute-force",9.941951078321292e-9,9.821430854633907e-9,1.0248991412246373e-8,6.004450406433179e-10,2.76927879707379e-10,1.2074633726135413e-9
"/mnt/f/code/busybox-1.18.5/archival/libarchive/find_list_entry.cfg,112,0,0,1,/shallow",6.1884952174569235e-6,6.155555582147576e-6,6.224730241844275e-6,1.195190271451381e-7,9.476416059652719e-8,1.4861608499130007e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/find_list_entry.cfg,112,0,0,1,/deep",1.3560320922780428e-4,1.3435285338404536e-4,1.3755944271791218e-4,5.434238626834515e-6,3.353805458967308e-6,9.341861495354997e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_ar.cfg,102,1,2,2,/brute-force",1.3419089712090014e-5,1.3221535770345606e-5,1.3886714197595514e-5,9.842195805715714e-7,4.6229417077815247e-7,1.935354178656724e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_ar.cfg,102,1,2,2,/shallow",1.0998785182080895e-5,1.0949673919651962e-5,1.1073240966459643e-5,1.9990519620944262e-7,1.437003211260951e-7,3.060593816527732e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_ar.cfg,102,1,2,2,/deep",1.2537246600826974e-4,1.2465410949890558e-4,1.2627672492762738e-4,2.7496645437062907e-6,2.1313970883306046e-6,4.052311894187538e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_cpio.cfg,141,0,0,1,/brute-force",9.784818997464112e-9,9.730747732801588e-9,9.864490099892987e-9,2.2234184908960197e-10,1.5146193131965963e-10,3.592775653085703e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_cpio.cfg,141,0,0,1,/shallow",9.005695806712421e-6,8.956517728683792e-6,9.10801261279628e-6,2.3130453739013843e-7,1.4268975109622928e-7,4.411075252729457e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_cpio.cfg,141,0,0,1,/deep",2.7339501737899826e-4,2.7127675314213675e-4,2.7556794605708326e-4,7.1599837219588224e-6,5.690613641193411e-6,8.835361981561493e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar.cfg,314,9,512,192,/brute-force",2.3574223572608365e-2,2.3403399051764615e-2,2.380887816665606e-2,4.7716252078271263e-4,3.2510670341692754e-4,6.938692205069988e-4
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar.cfg,314,9,512,192,/shallow",4.149767464725537e-3,4.096128330140653e-3,4.235247553500757e-3,2.0943936586955943e-4,1.3581080310560566e-4,2.972682569744501e-4
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar.cfg,314,9,512,192,/deep",8.899752214612171e-4,8.467722368153949e-4,9.480907753806778e-4,1.793505692886829e-4,1.3533816043801236e-4,2.3135428464321841e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_bz2.cfg,97,1,2,2,/brute-force",1.2489518517203143e-5,1.239223873462189e-5,1.2663006484233058e-5,4.205739815720929e-7,2.6296201512156386e-7,7.486394575772554e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_bz2.cfg,97,1,2,2,/shallow",1.0879995509582208e-5,1.0772711874319012e-5,1.1172285863167128e-5,5.427379772920751e-7,2.947572092124391e-7,1.0700654443021556e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_bz2.cfg,97,1,2,2,/deep",1.1737927412468054e-4,1.1604256065371554e-4,1.2003404110880752e-4,6.09027592133032e-6,3.931016923568011e-6,9.106846948660577e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_gz.cfg,103,1,2,2,/brute-force",1.3073850458895405e-5,1.3006157037416703e-5,1.3234996255349763e-5,3.381013370147289e-7,1.80266270343145e-7,6.290795358273184e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_gz.cfg,103,1,2,2,/shallow",1.1275595601955506e-5,1.1213167443584037e-5,1.1328878358985935e-5,1.898176270005849e-7,1.4953764421643127e-7,2.6379474442399035e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_gz.cfg,103,1,2,2,/deep",1.2354524292394138e-4,1.229269798123917e-4,1.2454019257228892e-4,2.49298385486644e-6,1.7469002820415503e-6,3.8553936896448765e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_lzma.cfg,97,1,2,2,/brute-force",1.2420900070471064e-5,1.2352829531525901e-5,1.2511811779082673e-5,2.5852847275059776e-7,1.9864464893558742e-7,3.8672216001844887e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_lzma.cfg,97,1,2,2,/shallow",1.0670091609398115e-5,1.0586504155028624e-5,1.0817069658990451e-5,3.7223624772158715e-7,2.3209838687795e-7,6.277680828525552e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_lzma.cfg,97,1,2,2,/deep",1.1824354618079077e-4,1.1765545747165879e-4,1.192094359166272e-4,2.5127952009217445e-6,1.936162489026289e-6,3.299573537253337e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_list.cfg,92,0,0,1,/brute-force",9.739767334278049e-9,9.638106393217631e-9,9.877911769237046e-9,3.846530726766723e-10,2.7493984957128515e-10,5.386264048327758e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_list.cfg,92,0,0,1,/shallow",5.020793849245486e-6,4.979436108657045e-6,5.091842854827019e-6,1.8537992978944195e-7,1.3539777383563909e-7,2.7723012565743593e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_list.cfg,92,0,0,1,/deep",1.1054260126086697e-4,1.0963603521521076e-4,1.1252823991278398e-4,4.356908453476285e-6,2.1424405942751876e-6,8.363200239905748e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_skip.cfg,90,0,0,1,/brute-force",9.589264206129935e-9,9.517945697430058e-9,9.698126145007574e-9,3.0622267385948536e-10,2.061353138615631e-10,4.901575944985269e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_skip.cfg,90,0,0,1,/shallow",4.865940141145632e-6,4.82331657020529e-6,4.9177073933342676e-6,1.666184599994126e-7,1.1722867553264879e-7,2.373654971942981e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_skip.cfg,90,0,0,1,/deep",1.1065756383864883e-4,1.0868973204372981e-4,1.1336413361672514e-4,7.975193027806803e-6,6.131524692157256e-6,1.0363656200135722e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_verbose_list.cfg,115,1,2,4,/brute-force",1.4641380628908774e-5,1.4572130566240742e-5,1.4713065887254262e-5,2.317016540489948e-7,1.873395277551354e-7,2.91589749758109e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_verbose_list.cfg,115,1,2,4,/shallow",2.4596520882638735e-5,2.443547793846835e-5,2.4740367933306862e-5,5.237975876456735e-7,4.003125951002047e-7,7.431710656835824e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_verbose_list.cfg,115,1,2,4,/deep",1.4088201437130482e-4,1.4036226495654975e-4,1.4154088319754903e-4,2.0886470910476397e-6,1.5498219232268773e-6,3.211562797127515e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/init_handle.cfg,99,0,0,1,/brute-force",9.608540704433514e-9,9.553794880395158e-9,9.7122545630603e-9,2.434176453392448e-10,1.4463299420170278e-10,4.0540969860934505e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/init_handle.cfg,99,0,0,1,/shallow",5.220821936402109e-6,5.186918783776509e-6,5.264243485400125e-6,1.3551507435635974e-7,9.765607956789903e-8,1.9129892351158602e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/init_handle.cfg,99,0,0,1,/deep",1.1963617522754063e-4,1.1838073448480867e-4,1.2163058226747292e-4,5.298488843154287e-6,3.665410064796933e-6,7.661173509893319e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_1.cfg,228,0,0,1,/brute-force",9.674192526412745e-9,9.610188745644399e-9,9.834218533721137e-9,3.1889007690554604e-10,1.551593559426048e-10,6.237378593544956e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_1.cfg,228,0,0,1,/shallow",1.4759963562325805e-5,1.4651868980636938e-5,1.4905503886431624e-5,4.2538365486387687e-7,2.9155668363669305e-7,5.801856150529135e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_1.cfg,228,0,0,1,/deep",4.358970713931492e-4,4.3353138195809256e-4,4.393689100791647e-4,9.774133058954613e-6,6.249564958745642e-6,1.6235155261384895e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_1o.cfg,228,0,0,1,/brute-force",9.869440813405696e-9,9.721174023805872e-9,1.0084561344801106e-8,6.114983060949092e-10,3.8017710611611356e-10,9.078061838645502e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_1o.cfg,228,0,0,1,/shallow",1.4927586667324322e-5,1.4844303811368553e-5,1.5023791572079805e-5,3.054301085370848e-7,2.422189473707969e-7,3.982110425554708e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_1o.cfg,228,0,0,1,/deep",4.3762598989828343e-4,4.346681893202776e-4,4.406110340481585e-4,1.0367768144982157e-5,8.437491618698595e-6,1.4043819139509069e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_9x.cfg,506,0,0,1,/brute-force",9.743449876595606e-9,9.602219697033879e-9,1.0049350650070513e-8,6.488206663693314e-10,3.4417361622362867e-10,1.0606712113568598e-9
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_9x.cfg,506,0,0,1,/shallow",3.764637247416605e-5,3.7434550724974645e-5,3.8158391832803294e-5,1.0084973029204562e-6,5.641871904831362e-7,1.8263263920399315e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_9x.cfg,506,0,0,1,/deep",1.1642134515375416e-3,1.1264912355183052e-3,1.221873851469336e-3,1.580254109985131e-4,1.1198330104142424e-4,2.2012316816284448e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
