Name,Nodes,Features,Configs,EffectiveConfigs,Mode,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
/mnt/f/code/busybox-1.18.5/coreutils/usleep.cfg,93,0,0,1,/shallow,4.525952461115507e-6,4.510000787891944e-6,4.547496559249977e-6,6.210038220761396e-8,4.654612303173101e-8,8.45632757704262e-8
/mnt/f/code/busybox-1.18.5/coreutils/usleep.cfg,93,0,0,1,/deep,9.565196449541544e-5,9.521632968052969e-5,9.642565484645493e-5,1.917372045772681e-6,1.27834704503248e-6,3.0566088226257893e-6
/mnt/f/code/busybox-1.18.5/coreutils/uudecode.cfg,139,2,4,4,/brute-force,5.0134076494180366e-5,4.9841713164524105e-5,5.059186968578045e-5,1.2078622506031169e-6,9.181346324858446e-7,1.927582681541887e-6
/mnt/f/code/busybox-1.18.5/coreutils/uudecode.cfg,139,2,4,4,/shallow,4.2669394558438934e-5,4.2464585569928076e-5,4.309913392894413e-5,9.065944169298824e-7,5.476334943292986e-7,1.48666834062461e-6
/mnt/f/code/busybox-1.18.5/coreutils/uudecode.cfg,139,2,4,4,/deep,2.2651509696379963e-3,2.2485124485039382e-3,2.295293991122036e-3,7.504101258697041e-5,3.7393392556794836e-5,1.1691017080569808e-4
/mnt/f/code/busybox-1.18.5/coreutils/uuencode.cfg,101,0,0,1,/brute-force,9.410308746847457e-9,9.30791729198727e-9,9.504388520179625e-9,3.198087778447915e-10,2.771502572005293e-10,3.785118402834125e-10
/mnt/f/code/busybox-1.18.5/coreutils/uuencode.cfg,101,0,0,1,/shallow,5.249192947746782e-6,5.2166292949747536e-6,5.292443121134357e-6,1.2231100608306949e-7,9.87052760404075e-8,1.4513018751906716e-7
/mnt/f/code/busybox-1.18.5/coreutils/uuencode.cfg,101,0,0,1,/deep,1.880692293889746e-4,1.8518177551663033e-4,1.9195621986642665e-4,1.1781900224532015e-5,8.477055896661603e-6,1.475396682355205e-5
/mnt/f/code/busybox-1.18.5/coreutils/wc.cfg,188,4,16,8,/brute-force,1.8528775299045947e-4,1.8461814288120809e-4,1.859475062395259e-4,2.245015786084436e-6,1.80570828154247e-6,3.303956960126328e-6
/mnt/f/code/busybox-1.18.5/coreutils/wc.cfg,188,4,16,8,/shallow,7.038108051769279e-5,7.017330596772373e-5,7.068406553786492e-5,8.224984329675442e-7,5.756310301241892e-7,1.1635253490793283e-6
/mnt/f/code/busybox-1.18.5/coreutils/wc.cfg,188,4,16,8,/deep,2.1433890297854104e-4,2.135637344449355e-4,2.151158051892343e-4,2.57520860213983e-6,2.1454144723941518e-6,3.212001887433117e-6
/mnt/f/code/busybox-1.18.5/coreutils/who.cfg,110,0,0,1,/brute-force,9.467996911884478e-9,9.387210774406515e-9,9.5912493256047e-9,3.195179973672811e-10,2.2746784378203066e-10,4.922279295088784e-10
/mnt/f/code/busybox-1.18.5/coreutils/who.cfg,110,0,0,1,/shallow,6.132588652908392e-6,6.10707976026505e-6,6.163591990807725e-6,9.074661810311279e-8,6.840182725465322e-8,1.1807436248280193e-7
/mnt/f/code/busybox-1.18.5/coreutils/who.cfg,110,0,0,1,/deep,2.3695741829342698e-4,2.3558272253468288e-4,2.3908356243756512e-4,5.385789847682071e-6,3.544506254416984e-6,8.662470814436189e-6
/mnt/f/code/busybox-1.18.5/coreutils/whoami.cfg,99,0,0,1,/brute-force,9.605810537471584e-9,9.488538650172182e-9,9.941772960612079e-9,6.157716697373116e-10,2.762850167087028e-10,1.2075063733674199e-9
/mnt/f/code/busybox-1.18.5/coreutils/whoami.cfg,99,0,0,1,/shallow,4.8703735060563635e-6,4.8480024399707735e-6,4.911686782354016e-6,1.0816768941323741e-7,7.011168640327277e-8,1.867351152101934e-7
/mnt/f/code/busybox-1.18.5/coreutils/whoami.cfg,99,0,0,1,/deep,1.6282527369883274e-4,1.617792198935306e-4,1.645605110979606e-4,4.71196791065998e-6,3.057762926364387e-6,7.808461209425144e-6
/mnt/f/code/busybox-1.18.5/coreutils/yes.cfg,105,0,0,1,/brute-force,9.535770454083816e-9,9.370086557193195e-9,9.868775991322222e-9,7.964156508439315e-10,2.9893726020286046e-10,1.2881268413370204e-9
/mnt/f/code/busybox-1.18.5/coreutils/yes.cfg,105,0,0,1,/shallow,6.5999499791517775e-6,6.562080117817371e-6,6.6704094870536e-6,1.785395574430807e-7,1.075156519287687e-7,2.758591913376684e-7
/mnt/f/code/busybox-1.18.5/coreutils/yes.cfg,105,0,0,1,/deep,3.0938275728387225e-4,3.0679578634933537e-4,3.133251470916197e-4,1.0906469495110685e-5,7.301709004811874e-6,1.4958659738158906e-5
/mnt/f/code/busybox-1.18.5/debianutils/mktemp.cfg,106,0,0,1,/brute-force,9.539771652017188e-9,9.471125790796153e-9,9.615457633030727e-9,2.4016468466123336e-10,2.047069508733651e-10,2.9807048315387926e-10
/mnt/f/code/busybox-1.18.5/debianutils/mktemp.cfg,106,0,0,1,/shallow,6.56571843537374e-6,6.518293075359237e-6,6.650987225268209e-6,2.095405522210038e-7,1.3305165382892717e-7,2.834363168484767e-7
/mnt/f/code/busybox-1.18.5/debianutils/mktemp.cfg,106,0,0,1,/deep,3.13606408487344e-4,3.1222773043826e-4,3.1573274746215396e-4,5.473018995251251e-6,4.107571167039576e-6,8.029788593284527e-6
/mnt/f/code/busybox-1.18.5/debianutils/pipe_progress.cfg,95,0,0,1,/brute-force,9.332940717604762e-9,9.264785227525515e-9,9.447176897409706e-9,2.8462445609420717e-10,2.2334609125702645e-10,4.0778268760879337e-10
/mnt/f/code/busybox-1.18.5/debianutils/pipe_progress.cfg,95,0,0,1,/shallow,4.6422875652880675e-6,4.6227070317564856e-6,4.6787971241529e-6,9.103396140303001e-8,5.0682663976579536e-8,1.500069062959589e-7
/mnt/f/code/busybox-1.18.5/debianutils/pipe_progress.cfg,95,0,0,1,/deep,1.184915720631787e-4,1.1762540537094383e-4,1.2073720770101014e-4,4.336887046403369e-6,2.0203030755765175e-6,8.146886111392642e-6
/mnt/f/code/busybox-1.18.5/debianutils/run_parts.cfg,143,2,4,4,/brute-force,4.6084958878598553e-5,4.588888687172155e-5,4.630836525090135e-5,6.990296304218053e-7,5.544426908452073e-7,9.306427506729266e-7
/mnt/f/code/busybox-1.18.5/debianutils/run_parts.cfg,143,2,4,4,/shallow,3.7934463449511555e-5,3.7831474386592635e-5,3.8081069579467496e-5,4.2117561608461875e-7,2.9192603123454056e-7,6.007987531223432e-7
/mnt/f/code/busybox-1.18.5/debianutils/run_parts.cfg,143,2,4,4,/deep,1.45121869953648e-3,1.4456560588112844e-3,1.4603921098519633e-3,2.3455542960555827e-5,1.6318520837287648e-5,3.4200307271175224e-5
/mnt/f/code/busybox-1.18.5/debianutils/start_stop_daemon.cfg,273,4,16,16,/brute-force,8.25660443487242e-4,8.213812723139386e-4,8.324762194706108e-4,1.733324328896536e-5,1.2561019260074332e-5,2.461694090988193e-5
/mnt/f/code/busybox-1.18.5/debianutils/start_stop_daemon.cfg,273,4,16,16,/shallow,7.633074302347434e-4,7.592901326738997e-4,7.686154997465003e-4,1.617730878322267e-5,1.133850342558461e-5,2.279432034740794e-5
/mnt/f/code/busybox-1.18.5/debianutils/start_stop_daemon.cfg,273,4,16,16,/deep,8.504040254149004,8.45761223747104,8.542447499989066,4.76046877469877e-2,3.471887015017622e-2,5.5673366858479546e-2
/mnt/f/code/busybox-1.18.5/debianutils/which.cfg,107,1,2,2,/brute-force,1.4681021596176753e-5,1.454713418828244e-5,1.4915513416166415e-5,5.878303715682328e-7,4.39096774392568e-7,7.590317713393557e-7
/mnt/f/code/busybox-1.18.5/debianutils/which.cfg,107,1,2,2,/shallow,1.2473438218148898e-5,1.2386633288241517e-5,1.2638087551115019e-5,3.914658546697443e-7,2.587731952603105e-7,5.452197433325583e-7
/mnt/f/code/busybox-1.18.5/debianutils/which.cfg,107,1,2,2,/deep,5.924119622646321e-4,5.883189020102644e-4,6.030852088627608e-4,2.0451294982775163e-5,1.1278347143546997e-5,3.9810831445696993e-5
/mnt/f/code/busybox-1.18.5/e2fsprogs/chattr.cfg,150,0,0,1,/brute-force,9.148549248763506e-9,9.088136510611684e-9,9.350012008342235e-9,3.192600899200372e-10,1.2637744696941886e-10,6.737770902422729e-10
/mnt/f/code/busybox-1.18.5/e2fsprogs/chattr.cfg,150,0,0,1,/shallow,8.435959029965852e-6,8.413510725600888e-6,8.475085891594416e-6,9.75156463273688e-8,5.7819503422969537e-8,1.8268731113444627e-7
/mnt/f/code/busybox-1.18.5/e2fsprogs/chattr.cfg,150,0,0,1,/deep,1.7826674791856846e-3,1.7680882071500284e-3,1.8193335971082088e-3,7.01823037727286e-5,3.16728791253284e-5,1.326859647537991e-4
/mnt/f/code/busybox-1.18.5/e2fsprogs/e2fs_lib.cfg,150,0,0,1,/brute-force,9.026406456020542e-9,8.985177861407896e-9,9.079258162367968e-9,1.6363453589994257e-10,1.2880966248404096e-10,2.0908543032845707e-10
/mnt/f/code/busybox-1.18.5/e2fsprogs/e2fs_lib.cfg,150,0,0,1,/shallow,1.2635000313354521e-5,1.2475153694205486e-5,1.2876456013955853e-5,6.754794320299405e-7,4.3840076387492825e-7,9.869768178616418e-7
/mnt/f/code/busybox-1.18.5/e2fsprogs/e2fs_lib.cfg,150,0,0,1,/deep,9.563748885221878e-4,9.531582736245674e-4,9.606834863453785e-4,1.2602790703417415e-5,9.17187417273514e-6,1.729614866734833e-5
/mnt/f/code/busybox-1.18.5/e2fsprogs/fsck.cfg,363,1,2,2,/brute-force,8.91755097746314e-5,8.847016530592563e-5,9.088985788965351e-5,3.3086025313832493e-6,1.510966831745066e-6,6.183517645453281e-6
/mnt/f/code/busybox-1.18.5/e2fsprogs/fsck.cfg,363,1,2,2,/shallow,8.391564503190424e-5,8.336044382162813e-5,8.483996082017481e-5,2.3925381022076767e-6,1.5251417647969266e-6,3.943908891959866e-6
/mnt/f/code/busybox-1.18.5/e2fsprogs/fsck.cfg,363,1,2,2,/deep,1.0560092941446131e-2,1.0467378897453914e-2,1.0725342192712026e-2,3.2161768843445615e-4,1.992186642945204e-4,5.434454627914945e-4
/mnt/f/code/busybox-1.18.5/e2fsprogs/lsattr.cfg,110,0,0,1,/brute-force,9.181235754915472e-9,9.139399863097235e-9,9.237894932368296e-9,1.6777713132388944e-10,1.1893263081254024e-10,2.734789456654349e-10
/mnt/f/code/busybox-1.18.5/e2fsprogs/lsattr.cfg,110,0,0,1,/shallow,6.113666979522604e-6,6.0372862455040775e-6,6.225624095057302e-6,3.0917687271996467e-7,2.0754006821030833e-7,4.2947108687538946e-7
/mnt/f/code/busybox-1.18.5/e2fsprogs/lsattr.cfg,110,0,0,1,/deep,2.1923541169525633e-4,2.1780402854651386e-4,2.2142688720207693e-4,5.824531349505407e-6,4.103363610694437e-6,7.979307911537594e-6
/mnt/f/code/busybox-1.18.5/e2fsprogs/tune2fs.cfg,153,1,2,2,/brute-force,2.0568459554153954e-5,2.036518052768128e-5,2.085701695099339e-5,7.939937685291571e-7,5.652285270987824e-7,1.0181255461757028e-6
/mnt/f/code/busybox-1.18.5/e2fsprogs/tune2fs.cfg,153,1,2,2,/shallow,1.7917967597454767e-5,1.7835842597566648e-5,1.80747411837783e-5,3.4483149829341786e-7,2.2198438362203405e-7,5.487878177945433e-7
/mnt/f/code/busybox-1.18.5/e2fsprogs/tune2fs.cfg,153,1,2,2,/deep,0.1381731340943675,0.13711698618045332,0.14086091404169565,2.491622854844719e-3,6.849571613923694e-4,4.082246916068568e-3
/mnt/f/code/busybox-1.18.5/editors/awk.cfg,1604,4,16,16,/brute-force,9.048190682466763e-2,9.006863168518368e-2,9.132680500935142e-2,9.858282076392999e-4,5.627271060630004e-4,1.5018387870418353e-3
/mnt/f/code/busybox-1.18.5/editors/awk.cfg,1604,4,16,16,/shallow,8.877077992885403e-2,8.783701217888544e-2,8.975595802983402e-2,1.6996657462747561e-3,1.326734758461789e-3,2.2222625836135837e-3
/mnt/f/code/busybox-1.18.5/editors/awk.cfg,1604,4,16,16,/deep,1.118686389546686,1.1142940623685718,1.1229368541777753,4.9417881822413365e-3,4.047006548990091e-3,5.44532247606339e-3
/mnt/f/code/busybox-1.18.5/editors/cmp.cfg,165,2,4,4,/brute-force,4.0882437107244334e-5,4.0608949877190706e-5,4.128548240822172e-5,1.0708992935210164e-6,7.986040291898077e-7,1.475661343003841e-6
/mnt/f/code/busybox-1.18.5/editors/cmp.cfg,165,2,4,4,/shallow,3.2825009065833043e-5,3.268704933958717e-5,3.297789285191828e-5,5.028813053987712e-7,3.742703264484814e-7,6.827523534182995e-7
/mnt/f/code/busybox-1.18.5/editors/cmp.cfg,165,2,4,4,/deep,2.3928778096481352e-4,2.3806790217930366e-4,2.4085450840637658e-4,4.644315203545145e-6,3.5581339748791275e-6,5.9808186471938e-6
/mnt/f/code/busybox-1.18.5/editors/diff.cfg,587,3,8,6,/brute-force,1.8173886435662318e-3,1.8083321870365858e-3,1.83006310747266e-3,3.364058364366028e-5,2.608199635352507e-5,4.461626833111625e-5
/mnt/f/code/busybox-1.18.5/editors/diff.cfg,587,3,8,6,/shallow,1.5761341334368526e-3,1.5696027584220509e-3,1.5861022169485716e-3,2.629560287381369e-5,1.792449610795122e-5,3.6019934335725165e-5
/mnt/f/code/busybox-1.18.5/editors/diff.cfg,587,3,8,6,/deep,8.707882016734589e-2,8.666448630470161e-2,8.785535332556474e-2,9.461562209729022e-4,4.957355459987451e-4,1.4689481529473875e-3
/mnt/f/code/busybox-1.18.5/editors/ed.cfg,362,0,0,1,/brute-force,9.746365204268423e-9,9.521768725219584e-9,1.0071165126749578e-8,9.028830051275093e-10,6.793502683550396e-10,1.217595582154649e-9
/mnt/f/code/busybox-1.18.5/editors/ed.cfg,362,0,0,1,/shallow,3.436273722839942e-5,3.424005287447801e-5,3.4558377450278874e-5,5.451602172689674e-7,4.083634445596366e-7,7.879458459301363e-7
/mnt/f/code/busybox-1.18.5/editors/ed.cfg,362,0,0,1,/deep,5.093364887486008e-3,5.068462560887012e-3,5.135968223961951e-3,9.760214582707697e-5,5.921896296535348e-5,1.7012696708268432e-4
/mnt/f/code/busybox-1.18.5/editors/patch.cfg,268,1,2,2,/brute-force,5.681728292463934e-4,5.659782070117757e-4,5.709950461068909e-4,8.719648975658234e-6,6.429296437528651e-6,1.1702388981686216e-5
/mnt/f/code/busybox-1.18.5/editors/patch.cfg,268,1,2,2,/shallow,5.601279428902433e-4,5.5848456595515e-4,5.627077131130113e-4,6.657698738093733e-6,4.004939708515876e-6,9.99122696186134e-6
/mnt/f/code/busybox-1.18.5/editors/patch.cfg,268,1,2,2,/deep,5.0363551444241546e-2,4.9773987136529335e-2,5.132135252102411e-2,1.4906323509740486e-3,8.754958145998897e-4,2.3921972323246335e-3
/mnt/f/code/busybox-1.18.5/editors/sed.cfg,486,1,2,2,/brute-force,2.0524398931321555e-4,2.0450411332890276e-4,2.0623211842189524e-4,2.9946858696348975e-6,2.177474742445497e-6,4.084408553510878e-6
/mnt/f/code/busybox-1.18.5/editors/sed.cfg,486,1,2,2,/shallow,1.9899457050458335e-4,1.9820479502618147e-4,2.0019177483878903e-4,3.4906625714402477e-6,2.5856998574753366e-6,4.740427503031869e-6
/mnt/f/code/busybox-1.18.5/editors/sed.cfg,486,1,2,2,/deep,1.4354564178474373e-2,1.4237676396036297e-2,1.4546801133977098e-2,3.6099536954984675e-4,2.239644935501157e-4,5.000353395674718e-4
/mnt/f/code/busybox-1.18.5/editors/vi.cfg,1755,14,16384,4104,/brute-force,24.22805398546431,23.31177470018156,24.539751966668216,0.6111108906708477,1.139275724302169e-3,0.7198356534157527
/mnt/f/code/busybox-1.18.5/editors/vi.cfg,1755,14,16384,4104,/shallow,3.8099370021179007,3.7934892145955623,3.8307791583744497,2.0728987981582972e-2,8.0356125254184e-3,2.870581210507553e-2
/mnt/f/code/busybox-1.18.5/editors/vi.cfg,1755,14,16384,4104,/deep,11.94661914582442,11.768664858323367,12.112939774990082,0.2004282527419876,0.1311588452963655,0.24374074255882827
/mnt/f/code/busybox-1.18.5/examples/bootfloppy/syslinux.cfg,0,0,0,1,/brute-force,9.110813827589668e-9,9.070616970925633e-9,9.159339219366024e-9,1.4495584998525127e-10,1.201374127581472e-10,1.768166076826007e-10
/mnt/f/code/busybox-1.18.5/examples/bootfloppy/syslinux.cfg,0,0,0,1,/shallow,3.141098967349719e-8,3.1286930271770003e-8,3.159423596861868e-8,5.068295545699039e-10,3.22596049090453e-10,7.266508195411674e-10
/mnt/f/code/busybox-1.18.5/examples/bootfloppy/syslinux.cfg,0,0,0,1,/deep,1.832338937812753e-8,1.826041129337263e-8,1.8434056232386185e-8,2.7006483605618864e-10,1.8662635346681634e-10,4.2226633346770415e-10
/mnt/f/code/busybox-1.18.5/findutils/xargs.cfg,329,4,16,20,/brute-force,5.054296881679456e-4,4.97768297745195e-4,5.177628494114562e-4,3.226159962596757e-5,2.0044878441470436e-5,4.9249244867695425e-5
/mnt/f/code/busybox-1.18.5/findutils/xargs.cfg,329,4,16,20,/shallow,5.199039962674408e-4,5.156263319651707e-4,5.335977148192789e-4,2.2478704261553223e-5,9.117187433202501e-6,4.3679933143615546e-5
/mnt/f/code/busybox-1.18.5/findutils/xargs.cfg,329,4,16,20,/deep,1.2152101958054118,1.1808866916690022,1.2725538499071263,5.6261776376134845e-2,1.6497458331286907e-2,7.573956027239644e-2
/mnt/f/code/busybox-1.18.5/init/bootchartd.cfg,272,4,16,16,/brute-force,9.21767837737254e-4,9.119077292426807e-4,9.334503662341671e-4,3.614710292552156e-5,2.7856659117991217e-5,4.763504747543941e-5
/mnt/f/code/busybox-1.18.5/init/bootchartd.cfg,272,4,16,16,/shallow,8.48983200766448e-4,8.385706076989246e-4,8.785966916481667e-4,5.764645484622825e-5,2.1704464433399095e-5,1.0520618480548882e-4
/mnt/f/code/busybox-1.18.5/init/bootchartd.cfg,272,4,16,16,/deep,0.17257998963631055,0.1706437273837981,0.1748826331870795,3.28032524667629e-3,2.546380050159342e-3,4.037241798053158e-3
/mnt/f/code/busybox-1.18.5/init/halt.cfg,158,4,16,16,/brute-force,2.1354208521012397e-4,2.100772869041204e-4,2.20347882920488e-4,1.5862006980256262e-5,9.390817655460935e-6,2.599978600416989e-5
/mnt/f/code/busybox-1.18.5/init/halt.cfg,158,4,16,16,/shallow,1.5045312582377421e-4,1.4879573268389174e-4,1.5735873807334335e-4,9.693548782476342e-6,1.994619205835196e-6,2.194649158002929e-5
/mnt/f/code/busybox-1.18.5/init/halt.cfg,158,4,16,16,/deep,6.724973057995921e-2,6.660981077269462e-2,6.8184938422884e-2,1.3512613780820217e-3,9.619712243371633e-4,1.9220511535452684e-3
/mnt/f/code/busybox-1.18.5/init/init.cfg,398,6,64,48,/brute-force,4.935565101464266e-3,4.872755396369735e-3,5.027336182950656e-3,2.324580177589198e-4,1.6051232825743114e-4,3.419865555043833e-4
/mnt/f/code/busybox-1.18.5/init/init.cfg,398,6,64,48,/shallow,3.337004605586974e-3,3.296499787113565e-3,3.4419479679968887e-3,1.979446808227216e-4,5.3024299546460376e-5,3.319634862385115e-4
/mnt/f/code/busybox-1.18.5/init/init.cfg,398,6,64,48,/deep,9.923823187823146e-3,9.730852100648111e-3,1.0249499621664812e-2,6.380193712798094e-4,4.2550710843178107e-4,8.838127371816695e-4
/mnt/f/code/busybox-1.18.5/init/mesg.cfg,104,0,0,1,/brute-force,9.31922530791645e-9,9.196298991060946e-9,9.564478606126292e-9,5.707085473430142e-10,2.914653695796635e-10,1.0416727262023195e-9
/mnt/f/code/busybox-1.18.5/init/mesg.cfg,104,0,0,1,/shallow,5.8983156748470014e-6,5.801546350303695e-6,6.165446810389813e-6,4.907571257444377e-7,2.5246361154434143e-7,9.303940091096955e-7
/mnt/f/code/busybox-1.18.5/init/mesg.cfg,104,0,0,1,/deep,2.2748459984132932e-4,2.2481827352673967e-4,2.3158048991982265e-4,1.1454557381946793e-5,7.455265947369703e-6,1.7576119743479827e-5
/mnt/f/code/busybox-1.18.5/libbb/ask_confirmation.cfg,93,0,0,1,/brute-force,9.402610137108225e-9,9.349359510936501e-9,9.487087368145919e-9,2.2935898913631663e-10,1.4944071880778686e-10,3.675013300462793e-10
/mnt/f/code/busybox-1.18.5/libbb/ask_confirmation.cfg,93,0,0,1,/shallow,4.71115038091894e-6,4.6297976725746e-6,4.909678446015744e-6,3.9584554200235736e-7,1.871094680319751e-7,8.066255688361305e-7
/mnt/f/code/busybox-1.18.5/libbb/ask_confirmation.cfg,93,0,0,1,/deep,1.226265306903664e-4,1.1975894288435081e-4,1.270178053132763e-4,1.2631969497690394e-5,8.595656610086842e-6,2.0772632596743127e-5
/mnt/f/code/busybox-1.18.5/libbb/bb_askpass.cfg,144,0,0,1,/brute-force,9.735485064722805e-9,9.459334909795195e-9,1.0285324067416924e-8,1.2706885004390228e-9,7.515550855775257e-10,2.2314921835106797e-9
/mnt/f/code/busybox-1.18.5/libbb/bb_askpass.cfg,144,0,0,1,/shallow,1.100877736469464e-5,1.0824502692087331e-5,1.1326590296297475e-5,8.093369715713196e-7,5.482597184398948e-7,1.378738199023162e-6
/mnt/f/code/busybox-1.18.5/libbb/bb_askpass.cfg,144,0,0,1,/deep,3.321509966531551e-3,3.311103951571255e-3,3.338699979893328e-3,4.137751883819411e-5,3.2334524317945823e-5,6.149285585106263e-5
/mnt/f/code/busybox-1.18.5/libbb/bb_basename.cfg,95,0,0,1,/brute-force,9.774711952894354e-9,9.475624482452744e-9,1.0253158833508768e-8,1.278555126909956e-9,9.017002350862437e-10,1.7538294291873977e-9
/mnt/f/code/busybox-1.18.5/libbb/bb_basename.cfg,95,0,0,1,/shallow,4.996998894749043e-6,4.806945646360875e-6,5.490546536183024e-6,9.422095069839603e-7,4.943004523475448e-7,1.7739998827940115e-6
/mnt/f/code/busybox-1.18.5/libbb/bb_basename.cfg,95,0,0,1,/deep,1.1270989873744554e-4,1.1202281720475054e-4,1.1381800612599863e-4,2.975875826508717e-6,2.2659834378207008e-6,4.13162952543844e-6
/mnt/f/code/busybox-1.18.5/libbb/bb_bswap_64.cfg,95,0,0,1,/brute-force,9.60956235961993e-9,9.459816933435806e-9,9.840906737796743e-9,6.545790822729276e-10,4.189154287114277e-10,9.890075368984293e-10
/mnt/f/code/busybox-1.18.5/libbb/bb_bswap_64.cfg,95,0,0,1,/shallow,4.957186775096197e-6,4.888179751286569e-6,5.096998615978893e-6,3.212235700068942e-7,1.754811181939152e-7,5.79456353244315e-7
/mnt/f/code/busybox-1.18.5/libbb/bb_bswap_64.cfg,95,0,0,1,/deep,1.4911473158745405e-4,1.4783984748996875e-4,1.5096186130123814e-4,5.341756133321082e-6,3.7658737921553882e-6,8.124285110670267e-6
/mnt/f/code/busybox-1.18.5/libbb/bb_do_delay.cfg,97,0,0,1,/brute-force,9.2929466369324e-9,9.245835048601989e-9,9.353661176467148e-9,1.7249767141766332e-10,1.2438553239128169e-10,2.7287642091958446e-10
/mnt/f/code/busybox-1.18.5/libbb/bb_do_delay.cfg,97,0,0,1,/shallow,5.297421336680993e-6,4.983488051866141e-6,5.988186637110606e-6,1.4826745870182066e-6,2.1951443558579055e-7,2.7944951413279e-6
/mnt/f/code/busybox-1.18.5/libbb/bb_do_delay.cfg,97,0,0,1,/deep,1.5874375212212365e-4,1.5751603512995162e-4,1.611507560423366e-4,5.309151771499801e-6,3.0239127236103186e-6,1.0449160342249284e-5
/mnt/f/code/busybox-1.18.5/libbb/bb_pwd.cfg,151,1,2,2,/brute-force,2.0220109876166985e-5,1.99688602023131e-5,2.0697223579107212e-5,1.1629382699195948e-6,5.379550428929799e-7,1.8998133348574643e-6
/mnt/f/code/busybox-1.18.5/libbb/bb_pwd.cfg,151,1,2,2,/shallow,1.7636393042446437e-5,1.7438754517955305e-5,1.792638862502045e-5,8.3429754835279e-7,5.77677998282044e-7,1.1048314416818234e-6
/mnt/f/code/busybox-1.18.5/libbb/bb_pwd.cfg,151,1,2,2,/deep,2.76130833480015e-4,2.7285773151731514e-4,2.8258043184898474e-4,1.5278357084537823e-5,7.644784559595325e-6,2.8121227874686504e-5
/mnt/f/code/busybox-1.18.5/libbb/bb_qsort.cfg,95,0,0,1,/brute-force,9.43441342603623e-9,9.319794566976307e-9,9.620456997524696e-9,4.903153415516557e-10,2.61807565899496e-10,7.84575446034253e-10
/mnt/f/code/busybox-1.18.5/libbb/bb_qsort.cfg,95,0,0,1,/shallow,4.833443215261549e-6,4.756255136895857e-6,4.957197556421928e-6,3.347930358540495e-7,2.3238814017233818e-7,4.5274509067429e-7
/mnt/f/code/busybox-1.18.5/libbb/bb_qsort.cfg,95,0,0,1,/deep,1.1375150397121791e-4,1.129764810106061e-4,1.1475957133823112e-4,2.9566136852101266e-6,2.23994436610722e-6,4.157246520484108e-6
/mnt/f/code/busybox-1.18.5/libbb/bb_strtonum.cfg,114,0,0,1,/brute-force,9.773412507156128e-9,9.567297884349357e-9,1.0260697948449366e-8,1.00048792299769e-9,4.4390533972950397e-10,1.7626349765330793e-9
/mnt/f/code/busybox-1.18.5/libbb/bb_strtonum.cfg,114,0,0,1,/shallow,6.887302791157068e-6,6.853232046239964e-6,6.931109217415884e-6,1.3067405661677979e-7,1.0283227895494032e-7,1.7411941605867093e-7
/mnt/f/code/busybox-1.18.5/libbb/bb_strtonum.cfg,114,0,0,1,/deep,3.831303192959083e-4,3.773219133230684e-4,3.922240138620195e-4,2.29669195670146e-5,1.7391449311648153e-5,3.425470835367007e-5
/mnt/f/code/busybox-1.18.5/libbb/change_identity.cfg,92,1,2,2,/brute-force,1.1288099645028866e-5,1.1182171686376032e-5,1.1459517780284858e-5,4.3499433873705897e-7,2.9282951457997367e-7,7.243067968163555e-7
/mnt/f/code/busybox-1.18.5/libbb/change_identity.cfg,92,1,2,2,/shallow,9.086592326909972e-6,8.886907243826735e-6,9.800555366769789e-6,1.1622333948102286e-6,2.0774634710652077e-7,2.4367838826687227e-6
/mnt/f/code/busybox-1.18.5/libbb/change_identity.cfg,92,1,2,2,/deep,8.75036205866718e-5,8.677772782969648e-5,8.952538699543455e-5,3.6938642798637263e-6,2.02030240859979e-6,6.795868170724828e-6
/mnt/f/code/busybox-1.18.5/libbb/chomp.cfg,94,0,0,1,/brute-force,9.45889156205549e-9,9.371291565730033e-9,9.578389077600725e-9,3.5820234555776977e-10,2.6865252037098296e-10,5.165550044305079e-10
/mnt/f/code/busybox-1.18.5/libbb/chomp.cfg,94,0,0,1,/shallow,4.735736674947646e-6,4.6968474064254315e-6,4.80557999081255e-6,1.7246385228432931e-7,1.0340501075265958e-7,2.6037297896550856e-7
/mnt/f/code/busybox-1.18.5/libbb/chomp.cfg,94,0,0,1,/deep,1.2385921603184439e-4,1.2221936172503606e-4,1.264822263390614e-4,6.946968484924406e-6,4.838135700839736e-6,9.392349920486588e-6
/mnt/f/code/busybox-1.18.5/libbb/compare_string_array.cfg,113,0,0,1,/brute-force,9.63361352749454e-9,9.365559085999767e-9,1.0098735170715945e-8,1.1732145419620518e-9,7.150559087274503e-10,1.9606560863465185e-9
/mnt/f/code/busybox-1.18.5/libbb/compare_string_array.cfg,113,0,0,1,/shallow,6.128932856018519e-6,6.02348921694118e-6,6.443219318276384e-6,5.428815762470528e-7,2.1062813269331884e-7,1.1105393304358077e-6
/mnt/f/code/busybox-1.18.5/libbb/compare_string_array.cfg,113,0,0,1,/deep,2.1977532662884492e-4,2.17165805079555e-4,2.2534492600017442e-4,1.2705753243717489e-5,8.012206583792953e-6,2.0852120600714436e-5
/mnt/f/code/busybox-1.18.5/libbb/concat_path_file.cfg,99,0,0,1,/brute-force,9.587821076199696e-9,9.372585426987503e-9,1.0023345191775733e-8,1.0450648941117767e-9,6.086833280298011e-10,1.6665142447334595e-9
